,CLASS_NAME,num,x,y,Entropy,Alpha,Anisotropy,HA,H(1-A),(1-H)A,(1-H)(1-A)
2468,luodi,128,375151.4551,2381739.271,0.66066396,19.528904,0.6574053,12.902043,-12.241379,6.626861,-6.2875247
2469,luodi,129,375152.1959,2381735.197,0.7073582,21.248714,0.61433613,15.030452,-14.323093,6.2182627,-5.9256206
2470,luodi,130,375156.588,2381734.086,0.7545428,23.61498,0.5661175,17.818514,-17.06397,5.7964664,-5.551009
2471,luodi,131,375153.6776,2381730.593,0.75116354,22.959326,0.56975204,17.246208,-16.495045,5.713117,-5.464281
2472,luodi,133,375153.413,2381724.296,0.7712347,23.833424,0.5477052,18.381163,-17.609928,5.4522605,-5.223495
2473,luodi,134,375157.1172,2381722.708,0.80989814,26.326626,0.50173765,21.321886,-20.511988,5.0047407,-4.8146386
2474,luodi,135,375158.8105,2381719.639,0.80989814,26.326626,0.50173765,21.321886,-20.511988,5.0047407,-4.8146386
2475,luodi,136,375161.9326,2381720.539,0.80989814,26.326626,0.50173765,21.321886,-20.511988,5.0047407,-4.8146386
2476,luodi,137,375164.2081,2381717.364,0.81765956,26.672728,0.49186754,21.80921,-20.99155,4.863517,-4.6811767
2477,luodi,138,375165.8485,2381720.115,0.8250758,28.168396,0.48220807,23.241062,-22.415987,4.927334,-4.75241
2478,luodi,140,375167.5947,2381715.194,0.81765956,26.672728,0.49186754,21.80921,-20.99155,4.863517,-4.6811767
2479,luodi,142,375172.1985,2381712.178,0.8249365,27.433828,0.48239166,22.631166,-21.80623,4.802662,-4.6275983
2480,luodi,146,375182.5702,2381715.935,0.79933715,25.566528,0.5148002,20.436275,-19.636938,5.1302524,-4.9295897
2481,luodi,147,375185.0573,2381712.919,0.76275563,23.563543,0.55715597,17.973225,-17.21047,5.5903177,-5.3530736
2482,luodi,150,375178.1252,2381707.415,0.7710825,24.030935,0.5478766,18.529835,-17.75875,5.501101,-5.272184
2483,luodi,151,375233.3438,2381714.586,0.6018697,17.875517,0.70632464,10.758732,-10.156862,7.116785,-6.7186546
2484,luodi,152,375240.4214,2381715.446,0.61494356,18.172262,0.6959026,11.174915,-10.559972,6.9973464,-6.61229
2485,luodi,153,375244.7209,2381715.644,0.61494356,18.172262,0.6959026,11.174915,-10.559972,6.9973464,-6.61229
2486,luodi,154,375247.8959,2381716.702,0.6308629,18.427034,0.6828722,11.624932,-10.994069,6.802102,-6.4329653
2487,luodi,155,375252.1954,2381723.449,0.64590603,20.403261,0.6701984,13.17859,-12.532683,7.224672,-6.870578
2488,luodi,156,375241.6782,2381706.251,0.63058025,17.722645,0.6831069,11.1755495,-10.54497,6.5470953,-6.1776752
2489,luodi,159,375264.9263,2381906.497,0.49187,10.232855,0.78530043,5.033234,-4.541364,5.1996207,-4.6914907
2490,luodi,160,375268.2336,2381904.711,0.471665,10.468092,0.7983122,4.937433,-4.4657674,5.530659,-5.002324
2491,luodi,162,375278.0894,2381895.98,0.46046335,10.948154,0.80534685,5.041224,-4.5807605,5.9069304,-5.367394
2492,luodi,163,375238.2033,2381890.821,0.71227944,19.457344,0.60954535,13.859066,-13.146787,5.598278,-5.3105574
2493,luodi,164,375235.2268,2381904.05,0.74022865,20.011736,0.5813103,14.81326,-14.073031,5.1984754,-4.938704
2494,luodi,165,375213.7409,2381872.53,0.6541709,18.295422,0.663079,11.968332,-11.314161,6.32709,-5.981261
2495,luodi,166,375216.2015,2381863.323,0.6379974,18.004194,0.6769062,11.486629,-10.848632,6.5175653,-6.155563
2496,luodi,167,375192.8652,2381845.304,0.5854666,15.818419,0.7190613,9.261157,-8.67569,6.557263,-6.1427293
2497,luodi,168,375177.3077,2381844.987,0.59513307,15.365826,0.71160024,9.144711,-8.549578,6.2211146,-5.816248
2498,luodi,170,375191.2777,2381838.319,0.5909956,15.678258,0.7148093,9.265781,-8.674786,6.4124765,-6.003472
2499,luodi,171,375194.3734,2381836.335,0.5909956,15.678258,0.7148093,9.265781,-8.674786,6.4124765,-6.003472
2500,luodi,172,375187.7059,2381817.841,0.5802907,15.713632,0.7230047,9.118474,-8.538183,6.5951576,-6.1754484
2501,luodi,173,375336.1727,2381913.234,0.5947882,15.421597,0.71186864,9.172584,-8.577795,6.249013,-5.843801
2502,luodi,174,375339.8107,2381918.063,0.5963716,15.628279,0.71063507,9.320261,-8.72389,6.3080173,-5.904389
2503,luodi,176,375341.4644,2381924.214,0.6390269,17.604342,0.6760387,11.249647,-10.6106205,6.354694,-5.993721
2504,luodi,178,375344.3748,2381927.852,0.6390269,17.604342,0.6760387,11.249647,-10.6106205,6.354694,-5.993721
2505,luodi,180,375348.2112,2381930.366,0.6329664,18.106974,0.68112147,11.461106,-10.828139,6.645868,-6.2788343
2506,luodi,181,375345.6977,2381933.739,0.6418154,17.862076,0.6736804,11.464156,-10.82234,6.39792,-6.0397353
2507,luodi,182,375348.542,2381934.07,0.6329664,18.106974,0.68112147,11.461106,-10.828139,6.645868,-6.2788343
2508,luodi,184,375348.7404,2381937.84,0.61146355,17.601202,0.69870085,10.762493,-10.15103,6.8387084,-6.450172
2509,luodi,187,375354.2305,2381941.875,0.61146355,17.601202,0.69870085,10.762493,-10.15103,6.8387084,-6.450172
2510,luodi,188,375358.3977,2381947.233,0.59876955,17.64412,0.7087603,10.564761,-9.965992,7.079358,-6.678128
2511,luodi,189,375369.1134,2381954.774,0.56910414,16.120758,0.7314074,9.17439,-8.605286,6.946368,-6.515472
2512,luodi,190,375376.4159,2381985.36,0.56501544,12.427626,0.7344385,7.0218005,-6.4567847,5.405825,-4.970841
2513,luodi,191,375368.6107,2381989.064,0.5664626,12.4129,0.7333681,7.031443,-6.4649806,5.381457,-4.9479194
2514,luodi,194,375375.8867,2381991.776,0.564269,13.002698,0.7349895,7.3370194,-6.7727504,5.6656785,-5.2299476
2515,luodi,195,375376.4159,2382000.176,0.5894016,13.65428,0.7160394,8.047854,-7.4584527,5.6064253,-5.195827
2516,luodi,196,375375.9529,2382004.211,0.5894016,13.65428,0.7160394,8.047854,-7.4584527,5.6064253,-5.195827
2517,luodi,197,375378.2018,2382006.46,0.6629854,17.014301,0.65535927,11.280233,-10.617248,5.7340684,-5.3970537
2518,luodi,198,375380.7815,2382000.507,0.5894016,13.65428,0.7160394,8.047854,-7.4584527,5.6064253,-5.195827
2519,luodi,199,375382.1044,2382003.087,0.5999168,14.097148,0.7078605,8.457116,-7.857199,5.640032,-5.2399487
2520,luodi,200,375384.9487,2382005.799,0.6616638,16.794714,0.65652525,11.112453,-10.45079,5.68226,-5.343924
2521,luodi,201,375384.155,2382009.701,0.6616638,16.794714,0.65652525,11.112453,-10.45079,5.68226,-5.343924
2522,luodi,202,375385.6763,2382013.075,0.69117874,18.085817,0.6297336,12.500532,-11.809354,5.5852847,-5.2764635
2523,luodi,204,375392.0263,2382006.659,0.6595045,16.801485,0.6584238,11.080654,-10.42115,5.7208304,-5.380335
2524,luodi,205,375391.431,2382003.021,0.62299454,15.292042,0.6893604,9.526858,-8.903864,5.7651834,-5.388178
2525,luodi,206,375392.2248,2381999.713,0.62299454,15.292042,0.6893604,9.526858,-8.903864,5.7651834,-5.388178
2526,luodi,207,375388.5206,2381997.795,0.6183916,15.184563,0.69311255,9.390006,-8.771614,5.794557,-5.4129486
2527,luodi,208,375395.7967,2382002.822,0.63694817,15.866318,0.6777886,10.106022,-9.469074,5.760296,-5.397244
2528,luodi,209,375399.104,2382007.982,0.65086466,16.269983,0.66594064,10.589557,-9.938692,5.680426,-5.3312907
2529,luodi,211,375397.7149,2382018.433,0.6669403,16.220331,0.65185183,10.817992,-10.1510515,5.402339,-5.069279
2530,luodi,213,375395.5321,2382023.526,0.6652043,16.090305,0.6533948,10.703341,-10.038136,5.3869653,-5.0521693
2531,luodi,214,375392.6878,2382020.417,0.6877483,17.38958,0.6329312,11.959654,-11.271906,5.4299254,-5.117674
2532,luodi,216,375400.7576,2382027.759,0.68466294,17.561176,0.63578767,12.023486,-11.338823,5.5376897,-5.2223525
2533,luodi,217,375402.0144,2382032.125,0.6995383,17.65428,0.6218444,12.349845,-11.650307,5.3044353,-5.0039735
2534,luodi,218,375402.8743,2382034.506,0.6882608,17.397606,0.63245493,11.97409,-11.28583,5.423516,-5.111777
2535,luodi,219,375406.9753,2382031.662,0.675855,17.37608,0.6438434,11.74371,-11.067855,5.6323695,-5.3082247
2536,luodi,222,375404.4618,2382029.479,0.675855,17.37608,0.6438434,11.74371,-11.067855,5.6323695,-5.3082247
2537,luodi,223,375402.8743,2382022.997,0.6609906,16.281977,0.657118,10.762234,-10.101243,5.5197434,-5.1807337
2538,luodi,224,375402.0805,2382016.184,0.6669403,16.220331,0.65185183,10.817992,-10.1510515,5.402339,-5.069279
2539,luodi,225,375410.0842,2382015.655,0.6437279,16.30024,0.67205584,10.492919,-9.849191,5.8073206,-5.4510484
2540,luodi,226,375410.9441,2382020.219,0.6466282,16.168703,0.6695808,10.455139,-9.808511,5.713564,-5.360192
2541,luodi,227,375412.5977,2382023.394,0.6466282,16.168703,0.6695808,10.455139,-9.808511,5.713564,-5.360192
2542,luodi,229,375411.4732,2382028.619,0.6448955,16.265724,0.6710611,10.489693,-9.844797,5.776032,-5.4209275
2543,luodi,230,375412.2009,2382031.662,0.6448955,16.265724,0.6710611,10.489693,-9.844797,5.776032,-5.4209275
2544,luodi,231,375415.7727,2382031.794,0.6448955,16.265724,0.6710611,10.489693,-9.844797,5.776032,-5.4209275
2545,luodi,232,375416.5003,2382034.903,0.62896836,15.902662,0.68444306,10.002272,-9.373303,5.900391,-5.5293593
2546,luodi,233,375419.9399,2382035.432,0.62896836,15.902662,0.68444306,10.002272,-9.373303,5.900391,-5.5293593
2547,luodi,234,375417.0957,2382039.136,0.65248543,16.89289,0.6645401,11.022366,-10.36988,5.870526,-5.523011
2548,luodi,235,375412.5316,2382039.203,0.6718713,17.323856,0.6474398,11.639402,-10.96753,5.6844544,-5.3563256
2549,luodi,236,375410.0842,2382042.378,0.6718713,17.323856,0.6474398,11.639402,-10.96753,5.6844544,-5.3563256
2550,luodi,237,375413.0608,2382045.486,0.6718713,17.323856,0.6474398,11.639402,-10.96753,5.6844544,-5.3563256
2551,luodi,239,375417.691,2382045.553,0.65248543,16.89289,0.6645401,11.022366,-10.36988,5.870526,-5.523011
2552,luodi,240,375416.7649,2382048.265,0.64225996,17.062849,0.67330337,10.958785,-10.3165245,6.1040645,-5.7463245
2553,luodi,241,375413.7884,2382049.654,0.6621869,17.70497,0.6560641,11.723999,-11.061812,5.9809704,-5.643157
2554,luodi,242,375420.403,2382049.654,0.64225996,17.062849,0.67330337,10.958785,-10.3165245,6.1040645,-5.7463245
2555,luodi,244,375369.2644,2382010.916,0.6896507,18.485065,0.63116074,12.748239,-12.058588,5.736827,-5.4264774
2556,luodi,245,375364.8194,2382014.938,0.73259413,21.485933,0.5892035,15.740469,-15.0078745,5.745465,-5.478059
2557,luodi,246,375210.5233,2381619.742,0.6216741,15.128212,0.69044,9.404818,-8.783144,5.723394,-5.3450685
2558,luodi,248,375217.1115,2381616.567,0.60542583,14.151777,0.70351404,8.567852,-7.9624257,5.5839257,-5.1893516
2559,luodi,249,375222.6677,2381616.805,0.6288418,14.539743,0.6845478,9.143199,-8.514357,5.396545,-5.0253863
2560,luodi,250,375228.0653,2381613.789,0.6639312,16.68449,0.65452296,11.0773535,-10.413423,5.6071367,-5.271068
2561,luodi,251,375228.3828,2381619.504,0.64774144,15.659617,0.6686271,10.143383,-9.495642,5.5162344,-5.1639757
2562,luodi,252,375227.1921,2381628.156,0.64261717,15.462654,0.6730001,9.936567,-9.29395,5.5260873,-5.1687045
2563,luodi,2419,370756.5274,2386645.292,0.5409931,12.190685,0.75182796,6.5950766,-6.0540833,5.5956087,-5.136602
2564,luodi,2420,370760.6285,2386647.541,0.51674694,11.050727,0.76868594,5.710429,-5.193682,5.3402977,-4.8570447
2565,luodi,2423,370762.4144,2386642.712,0.51674694,11.050727,0.76868594,5.710429,-5.193682,5.3402977,-4.8570447
2566,luodi,2424,370759.3055,2386640.331,0.54860914,11.973437,0.7463909,6.568737,-6.020128,5.4047003,-4.9533095
2567,luodi,2425,370758.2472,2386636.759,0.54860914,11.973437,0.7463909,6.568737,-6.020128,5.4047003,-4.9533095
2568,luodi,2426,370758.8425,2386633.584,0.5745184,13.897201,0.72736084,7.984197,-7.409679,5.9130034,-5.4875216
2569,luodi,2427,370763.2743,2386634.576,0.5745184,13.897201,0.72736084,7.984197,-7.409679,5.9130034,-5.4875216
2570,luodi,2428,370763.8035,2386637.949,0.54860914,11.973437,0.7463909,6.568737,-6.020128,5.4047003,-4.9533095
2571,luodi,2429,370765.9201,2386629.946,0.5883547,14.029549,0.71684545,8.254351,-7.665996,5.7751975,-5.3635526
2572,luodi,2430,370859.1155,2386262.885,0.5937212,15.65577,0.712698,9.295163,-8.701442,6.3606076,-5.9543285
2573,luodi,2431,370860.9147,2386208.195,0.65656275,20.063765,0.6609974,13.1731205,-12.516558,6.890644,-6.547207
2574,luodi,2432,370879.4885,2386196.077,0.7025455,21.316236,0.61897194,14.975627,-14.273081,6.34061,-6.0431557
2575,luodi,2433,370887.2937,2386194.754,0.71389186,23.028364,0.6079644,16.439762,-15.72587,6.5886025,-6.302494
2576,luodi,2434,370890.8656,2386199.12,0.7497026,24.332615,0.57131404,18.242224,-17.492521,6.0903907,-5.8400936
2577,luodi,2435,370899.3323,2386198.326,0.7903052,26.3493,0.5256566,20.82399,-20.033684,5.5253115,-5.3156166
2578,luodi,2436,370866.127,2386191.712,0.64988613,20.050703,0.66678405,13.030674,-12.380788,7.020029,-6.669915
2579,luodi,2437,370874.1968,2386187.743,0.6972893,21.943233,0.62398064,15.300781,-14.603493,6.642452,-6.339741
2580,luodi,2438,370880.0176,2386175.837,0.6934927,21.95073,0.6275637,15.222671,-14.529178,6.7280583,-6.421551
2581,luodi,2439,370864.8041,2386177.424,0.63551265,19.860384,0.67899305,12.621525,-11.986012,7.2388587,-6.8743715
2582,luodi,2440,370857.528,2386177.689,0.61194634,18.27976,0.69831365,11.186233,-10.574286,7.093528,-6.7054744
2583,luodi,2441,370859.5124,2386182.451,0.61211175,19.008144,0.6981809,11.635108,-11.022997,7.373036,-6.9851475
2584,luodi,2443,370723.7279,2386143.725,0.6341874,15.200455,0.6801021,9.639936,-9.00575,5.560518,-5.1947055
2585,luodi,2444,370719.4946,2386135.47,0.6122793,14.9034815,0.69804645,9.125093,-8.512814,5.7783885,-5.3906674
2586,luodi,2445,370726.268,2386132.718,0.6421268,16.969255,0.6734164,10.896414,-10.254287,6.0728416,-5.7149687
2587,luodi,2446,370726.4796,2386125.31,0.634557,17.34456,0.67979306,11.006112,-10.371555,6.338448,-5.9730053
2588,luodi,2448,370715.0496,2386119.595,0.63497627,16.177448,0.6794423,10.272296,-9.63732,5.9051523,-5.5401287
2589,luodi,2449,370711.4513,2386125.098,0.58171,14.136433,0.7219269,8.223304,-7.641594,5.913129,-5.4948387
2590,luodi,2450,370658.9578,2386178.438,0.7689075,25.816656,0.55031973,19.85062,-19.081713,5.966036,-5.7349434
2591,luodi,2452,370623.5785,2386114.559,0.6015405,14.077124,0.7065839,8.46796,-7.86642,5.6091638,-5.210704
2592,luodi,2453,370626.3567,2386110.722,0.6015405,14.077124,0.7065839,8.46796,-7.86642,5.6091638,-5.210704
2593,luodi,2455,370613.6567,2386112.31,0.6523474,17.316353,0.66465956,11.296277,-10.64393,6.0200753,-5.672423
2594,luodi,2456,370615.2442,2386105.695,0.58745944,13.981809,0.7175335,8.213745,-7.626286,5.768063,-5.3555226
2595,luodi,2458,370606.3806,2386097.626,0.6133901,16.68042,0.69715387,10.231605,-9.618215,6.448816,-6.062206
2596,luodi,2463,370510.2732,2386058.793,0.5474247,14.528349,0.747241,7.9531765,-7.405752,6.5751724,-6.1225967
2597,luodi,2465,370614.2405,2385694.214,0.71959823,19.280355,0.6023238,13.874109,-13.154511,5.4062457,-5.125844
2598,luodi,2466,370612.5472,2385697.812,0.71959823,19.280355,0.6023238,13.874109,-13.154511,5.4062457,-5.125844
2599,luodi,2467,370616.3572,2385686.382,0.7578724,20.71532,0.56250656,15.69957,-14.941697,5.015751,-4.773623
2600,luodi,2468,370612.8647,2385681.196,0.7019247,18.950893,0.61956644,13.3021,-12.600175,5.6487937,-5.3507185
2601,luodi,2469,370620.6963,2385678.021,0.7196036,20.121338,0.60231847,14.479387,-13.759784,5.6419506,-5.361554
2602,luodi,2470,370619.638,2385671.459,0.6979515,19.310932,0.62335265,13.478094,-12.780143,5.832838,-5.53079
2603,luodi,2471,370622.178,2385669.025,0.7272863,20.755503,0.5946092,15.095192,-14.367906,5.6603103,-5.3875966
2604,luodi,2472,370636.2539,2385655.161,0.69581556,19.885988,0.6253749,13.83698,-13.141165,6.0490084,-5.744824
2605,luodi,2473,370636.2539,2385649.658,0.64446414,18.096058,0.67142886,11.66226,-11.0177965,6.4337974,-6.078262
2606,luodi,2475,370986.0814,2385823.738,0.6832169,18.193802,0.6371202,12.430313,-11.747096,5.7634883,-5.4467053
2607,luodi,2478,370923.7465,2385633.916,0.7175738,20.050526,0.6043331,14.3877325,-13.670158,5.662793,-5.3803673
2608,luodi,2480,370750.5455,2385117.453,0.5735989,14.689144,0.7280507,8.425677,-7.8520784,6.263467,-5.8370657
2609,luodi,2483,370750.4132,2385098.138,0.638721,18.701134,0.67629665,11.944807,-11.306086,6.756327,-6.395048
2610,luodi,2484,370751.0746,2385093.64,0.6775933,20.496996,0.64226496,13.888627,-13.211034,6.608369,-6.285962
2611,luodi,2486,370752.133,2385075.781,0.6751169,19.995096,0.64451194,13.499027,-12.823911,6.496069,-6.171186
2612,luodi,2487,370747.5027,2385070.754,0.6508602,18.67561,0.6659445,12.1552105,-11.504351,6.5203986,-6.171259
2613,luodi,2488,370745.5184,2385061.493,0.6583103,18.64288,0.6594703,12.2727995,-11.61449,6.37008,-6.0283904
2614,luodi,2489,370746.9736,2385054.879,0.6473959,17.040987,0.6689233,11.032266,-10.38487,6.008722,-5.6561174
2615,luodi,2491,370743.1371,2385042.311,0.6429521,17.354368,0.6727156,11.158028,-10.515075,6.196341,-5.839293
2616,luodi,2492,370740.6236,2385038.078,0.6429521,17.354368,0.6727156,11.158028,-10.515075,6.196341,-5.839293
2617,luodi,2494,370736.1256,2385032.521,0.56608504,14.265177,0.7336476,8.075303,-7.509218,6.1898737,-5.7559586
2618,luodi,2495,370733.3475,2385028.023,0.59528667,16.128912,0.7114807,9.601326,-9.00604,6.5275855,-6.1228724
2619,luodi,2498,370745.8326,2384929.077,0.7925163,27.641457,0.5230246,21.906305,-21.113789,5.735152,-5.527668
2620,luodi,2499,370740.9378,2384925.902,0.7616349,25.902822,0.5583898,19.728493,-18.966858,6.1743293,-5.935964
2621,luodi,2502,370748.3461,2384915.319,0.7890025,26.774012,0.5271996,21.124762,-20.335758,5.64925,-5.4382524
2622,luodi,2505,370748.4784,2384886.082,0.6605491,17.745424,0.6575063,11.7217245,-11.061175,6.0237,-5.6842494
2623,luodi,2508,370763.4274,2384881.585,0.656109,16.0682,0.66139305,10.54249,-9.886381,5.5257096,-5.1818185
2624,luodi,2509,370770.968,2384878.013,0.65584755,15.820154,0.6616208,10.375609,-9.719762,5.444545,-5.1003923
2625,luodi,2513,370756.4159,2384871.266,0.6720071,18.953375,0.6473177,12.736802,-12.0647955,6.2165728,-5.88858
2626,luodi,2514,370754.2992,2384861.873,0.69352907,19.964186,0.62752956,13.845743,-13.152214,6.1184425,-5.8119717
2627,luodi,2515,370764.618,2384864.387,0.67455506,18.118982,0.6450201,12.222251,-11.547696,5.896731,-5.571286
2628,luodi,2517,370772.1587,2384858.83,0.6847097,19.765368,0.63574445,13.53354,-12.848829,6.231828,-5.916538
2629,luodi,2518,370763.6545,2384568.763,0.7454815,22.809023,0.57579595,17.003704,-16.258223,5.8053184,-5.5508
2630,luodi,2520,370785.8795,2384522.831,0.7241594,21.139292,0.59776306,15.308217,-14.584058,5.8310747,-5.555234
2631,luodi,2522,370791.5945,2384515.634,0.6875458,19.464083,0.63311917,13.382448,-12.694902,6.081635,-5.769181
2632,luodi,2523,370785.6679,2384508.437,0.6374426,17.537539,0.67737305,11.179174,-10.541732,6.3583646,-5.995807
2633,luodi,2524,370790.3245,2384502.934,0.60981494,18.1326,0.70002025,11.057531,-10.447716,7.07507,-6.684885
2634,luodi,2525,370793.9229,2384508.649,0.66739106,18.691677,0.6514503,12.474658,-11.807267,6.217019,-5.88441
2635,luodi,2526,370797.0979,2384494.679,0.6084278,18.681559,0.7011274,11.36638,-10.757952,7.3151784,-6.9236064
2636,luodi,2528,370804.9296,2384476.687,0.62650466,20.075014,0.68647766,12.57709,-11.950585,7.4979243,-7.1244287
2637,luodi,2529,370813.8196,2384479.227,0.69714737,21.27873,0.62411505,14.834411,-14.137263,6.4443192,-6.1414666
2638,luodi,2530,370809.7979,2384469.491,0.6345055,19.241524,0.67983615,12.208853,-11.5743475,7.032671,-6.6671762
2639,luodi,2531,370818.8996,2384469.702,0.6516074,19.783575,0.66529936,12.891124,-12.239516,6.8924513,-6.544059
2640,luodi,2532,370826.5196,2384474.782,0.7175912,23.101044,0.6043158,16.577106,-15.859515,6.523937,-6.2415285
